190149,"","",""
193476,"","",""
150724,"","",""
159171,"","",""
186302,"","",""
192445,"","",""
199354,"","",""
158133,71,CAM,10.0
172723,"","",""
153260,"","",""
189606,8,SUB,14.0
178085,"","",""
173474,"","",""
172962,"","",""
158626,"","",""
219145,18,LCB,6.0
146952,"","",""
177159,"","",""
236295,"","",""
229636,97,SUB,10.0
185090,"","",""
177666,"","",""
205569,"","",""
184575,"","",""
172287,"","",""
190717,"","",""
184826,"","",""
193011,"","",""
189682,"","",""
164082,"","",""
178416,"","",""
189250,98,RS,23.0
208450,"","",""
162369,"","",""
205632,"","",""
183871,"","",""
230463,12,SUB,20.0
219455,"","",""
215871,"","",""
189757,"","",""
177723,"","",""
213051,35,RDM,17.0
223033,"","",""
199737,"","",""
227127,"","",""
196150,"","",""
142902,"","",""
212602,"","",""
168312,"","",""
157304,10,SUB,3.0
205431,"","",""
200054,"","",""
216437,"","",""
205427,"","",""
183666,"","",""
177519,"","",""
172143,32,RCM,19.0
50542,"","",""
188524,"","",""
185195,"","",""
193130,"","",""
225126,"","",""
229476,"","",""
152999,"","",""
224933,53,SUB,9.0
152997,"","",""
182179,"","",""
183714,"","",""
177569,"","",""
152993,"","",""
221342,"","",""
201118,73,SUB,21.0
184477,"","",""
210333,"","",""
190875,"","",""
53914,"","",""
211354,"","",""
194201,89,RCB,16.0
186521,"","",""
212442,"","",""
199641,"","",""
183512,"","",""
220883,"","",""
216531,"","",""
201939,"","",""
190674,"","",""
169426,"","",""
218066,"","",""
231633,"","",""
199633,"","",""
232656,"","",""
192715,"","",""
216266,62,RB,2.0
138699,"","",""
199626,"","",""
190223,"","",""
161805,"","",""
192012,57,SUB,5.0
189196,"","",""
188428,"","",""
242444,"","",""
215051,"","",""
171018,"","",""
172553,32,SUB,16.0
167431,"","",""
188166,84,SUB,18.0
221701,"","",""
221445,"","",""
200197,"","",""
220932,"","",""
201988,"","",""
196144,"","",""
210736,"","",""
193839,"","",""
184111,"","",""
229167,"","",""
163631,"","",""
152879,"","",""
244269,"","",""
174381,"","",""
204077,"","",""
189484,"","",""
224811,"","",""
228650,"","",""
155946,"","",""
226601,"","",""
223273,"","",""
186200,"","",""
221016,"","",""
134744,16,SUB,13.0
183895,"","",""
195671,"","",""
215639,"","",""
230230,"","",""
199254,"","",""
163925,"","",""
209236,"","",""
139860,"","",""
162131,"","",""
143699,"","",""
186961,"","",""
230224,"","",""
155984,"","",""
178284,"","",""
203910,"","",""
229764,"","",""
208004,"","",""
201858,"","",""
143745,"","",""
193408,82,LS,14.0
230528,"","",""
238463,"","",""
189053,"","",""
222077,"","",""
197756,"","",""
215930,"","",""
188536,"","",""
146296,"","",""
203128,"","",""
226166,"","",""
206198,"","",""
192427,"","",""
152747,"","",""
205995,"","",""
221354,"","",""
194728,"","",""
188840,"","",""
182184,"","",""
235944,"","",""
190885,"","",""
201893,"","",""
189860,"","",""
230564,"","",""
152996,"","",""
211108,"","",""
134820,"","",""
232099,"","",""
200353,"","",""
198614,"","",""
184789,49,ST,9.0
230613,"","",""
189908,72,SUB,12.0
192722,"","",""
204497,"","",""
211408,"","",""
198352,"","",""
188879,"","",""
231887,93,RM,11.0
189390,"","",""
239053,97,SUB,5.0
214989,"","",""
137677,"","",""
198861,"","",""
209610,"","",""
240900,"","",""
225028,"","",""
186115,"","",""
213761,"","",""
239872,"","",""
216320,"","",""
768,"","",""
188414,"","",""
176894,"","",""
220414,"","",""
205566,"","",""
199422,"","",""
198140,"","",""
190971,"","",""
212219,"","",""
183546,"","",""
221479,"","",""
193062,"","",""
215334,"","",""
210214,"","",""
237604,"","",""
220196,101,RM,13.0
195363,"","",""
191011,"","",""
179746,101,SUB,9.0
195361,"","",""
219681,"","",""
216097,"","",""
194079,"","",""
186143,66,CDM,16.0
211999,"","",""
210463,98,LM,7.0
208451,89,SUB,20.0
204355,101,SUB,3.0
231745,"","",""
230465,"","",""
49472,"","",""
219712,"","",""
215616,"","",""
209984,"","",""
192575,"","",""
198719,"","",""
190782,"","",""
183870,"","",""
228414,"","",""
150590,"","",""
147006,"","",""
194365,"","",""
179551,"","",""
236639,"","",""
222558,"","",""
200798,"","",""
213597,83,LCM,10.0
193116,"","",""
215644,"","",""
169051,"","",""
229723,"","",""
220763,64,RCM,14.0
206427,"","",""
173146,"","",""
201818,"","",""
206424,"","",""
192087,"","",""
210007,"","",""
208509,"","",""
237692,"","",""
222844,"","",""
225403,93,SUB,23.0
134779,"","",""
213114,"","",""
164985,"","",""
228729,"","",""
211321,"","",""
171896,"","",""
236920,"","",""
225144,"","",""
223608,"","",""
105846,"","",""
209782,"","",""
207734,"","",""
189338,"","",""
230042,"","",""
223898,"","",""
209818,"","",""
233113,"","",""
225945,"","",""
215449,"","",""
187800,18,RB,4.0
238744,94,LCM,8.0
195479,"","",""
237207,"","",""
215703,"","",""
208535,"","",""
202135,"","",""
184469,77,SUB,22.0
244373,"","",""
235454,"","",""
215998,"","",""
220093,"","",""
211899,"","",""
158905,"","",""
213689,"","",""
231352,"","",""
188086,"","",""
234678,"","",""
222390,"","",""
211382,"","",""
209846,"","",""
202934,"","",""
186805,34,LM,10.0
198581,68,LCB,23.0
194996,"","",""
215270,"","",""
184037,"","",""
229092,"","",""
220132,"","",""
220131,"","",""
244193,"","",""
157665,"","",""
212449,"","",""
172768,"","",""
195038,8,SUB,17.0
235997,"","",""
169181,"","",""
192476,"","",""
214491,"","",""
195033,7,SUB,7.0
234201,"","",""
206594,"","",""
199170,"","",""
198658,67,SUB,8.0
197890,"","",""
230401,"","",""
221697,"","",""
220673,71,RDM,13.0
212225,18,SUB,3.0
198657,67,RB,16.0
191488,"","",""
221695,"","",""
201215,"","",""
169214,"","",""
177149,"","",""
228093,"","",""
214781,"","",""
205601,"","",""
186912,"","",""
198688,"","",""
245279,"","",""
234015,"","",""
210719,"","",""
194334,"","",""
221982,"","",""
215070,"","",""
194333,"","",""
215069,"","",""
190748,"","",""
189468,"","",""
183068,"","",""
205340,"","",""
45083,"","",""
193337,"","",""
241721,"","",""
207929,"","",""
186680,"","",""
194359,"","",""
244791,"","",""
212023,85,ST,18.0
171830,"","",""
200758,"","",""
193077,"","",""
176693,"","",""
205365,29,SUB,13.0
190772,"","",""
223284,"","",""
207412,"","",""
189491,"","",""
121937,"","",""
224081,"","",""
158800,"","",""
209744,76,LB,5.0
206160,"","",""
237135,"","",""
234575,"","",""
163407,"","",""
233550,"","",""
215886,"","",""
213582,"","",""
196942,"","",""
192333,"","",""
178253,"","",""
229453,"","",""
223053,"","",""
210287,"","",""
188270,"","",""
205934,"","",""
200302,84,SUB,15.0
193133,32,LB,17.0
203629,"","",""
179820,"","",""
169324,41,LB,17.0
202858,"","",""
199274,"","",""
233064,"","",""
211048,"","",""
230503,"","",""
148839,"","",""
213095,74,LS,9.0
202087,"","",""
184457,"","",""
225673,"","",""
209289,"","",""
189576,"","",""
211592,"","",""
192647,"","",""
180359,"","",""
178567,"","",""
236935,"","",""
230021,"","",""
230276,"","",""
208260,47,RDM,16.0
194947,"","",""
158851,95,LB,15.0
202115,"","",""
164994,72,SUB,16.0
225951,"","",""
215199,"","",""
212127,"","",""
212125,"","",""
193692,"","",""
192156,"","",""
191388,"","",""
189084,"","",""
245660,"","",""
229788,"","",""
192667,"","",""
237211,"","",""
189595,"","",""
165531,"","",""
204699,"","",""
202395,"","",""
198331,"","",""
166074,"","",""
178616,"","",""
232119,93,LCB,6.0
225719,"","",""
216247,"","",""
205495,"","",""
220085,"","",""
230324,"","",""
183475,67,SUB,22.0
201139,"","",""
234930,"","",""
200882,"","",""
209329,"","",""
199601,"","",""
176048,"","",""
203736,"","",""
200408,"","",""
212183,"","",""
201943,32,SUB,21.0
192725,"","",""
226773,"","",""
223188,93,SUB,2.0
151508,66,RCM,8.0
209620,"","",""
190931,"","",""
208339,"","",""
187858,"","",""
175314,"","",""
230354,"","",""
187601,"","",""
229585,2,RCB,45.0
213242,"","",""
212474,"","",""
199418,"","",""
189945,"","",""
176377,"","",""
162297,"","",""
222457,"","",""
184312,"","",""
177398,"","",""
234742,"","",""
232693,"","",""
199157,"","",""
183284,"","",""
217844,"","",""
148212,"","",""
183795,"","",""
234772,"","",""
230420,"","",""
157716,"","",""
204308,"","",""
192274,"","",""
180754,"","",""
186385,"","",""
221201,"","",""
219409,"","",""
213777,67,RM,15.0
208144,"","",""
223247,"","",""
241166,"","",""
217870,"","",""
225293,"","",""
223245,"","",""
172077,"","",""
226861,"","",""
226093,"","",""
202541,"","",""
221740,"","",""
190507,"","",""
178475,"","",""
215083,"","",""
209449,"","",""
189480,"","",""
220198,"","",""
191269,"","",""
244261,"","",""
226853,"","",""
207653,25,CAM,23.0
195620,"","",""
223524,"","",""
195912,"","",""
190535,"","",""
211527,"","",""
207431,"","",""
196935,"","",""
158790,"","",""
192838,"","",""
211014,"","",""
203590,"","",""
184133,"","",""
233029,"","",""
213061,"","",""
190276,"","",""
196932,"","",""
226627,"","",""
207683,"","",""
209218,"","",""
198240,"","",""
232543,"","",""
231263,"","",""
231007,"","",""
184926,"","",""
234078,"","",""
214622,"","",""
142942,"","",""
156253,"","",""
204125,29,LB,18.0
193884,"","",""
183644,"","",""
49756,"","",""
229980,"","",""
188506,"","",""
175962,"","",""
235866,"","",""
214136,"","",""
210296,"","",""
189303,"","",""
183671,"","",""
215927,"","",""
179574,"","",""
169078,"","",""
229494,"","",""
189557,"","",""
165493,"","",""
229749,"","",""
211061,79,LM,10.0
202101,"","",""
184436,"","",""
162932,"","",""
192371,"","",""
221331,"","",""
212369,"","",""
137361,"","",""
199313,"","",""
225680,34,LCB,2.0
210320,"","",""
182670,93,SUB,14.0
176526,"","",""
230286,"","",""
152718,"","",""
214158,"","",""
215181,"","",""
182411,"","",""
172939,"","",""
230283,"","",""
188554,"","",""
190636,"","",""
185260,"","",""
234924,"","",""
194730,"","",""
222634,"","",""
210602,"","",""
200106,"","",""
228777,"","",""
190120,89,SUB,12.0
178600,"","",""
158375,"","",""
205735,"","",""
201895,"","",""
213414,"","",""
192165,"","",""
237221,"","",""
198599,67,SUB,17.0
225478,"","",""
210118,"","",""
206022,"","",""
181445,"","",""
178628,"","",""
190915,"","",""
230850,"","",""
226754,"","",""
194753,"","",""
186817,"","",""
220609,"","",""
236480,"","",""
188607,"","",""
232639,"","",""
214207,"","",""
225252,"","",""
190947,"","",""
168930,"","",""
169697,77,GK,23.0
229857,"","",""
214497,"","",""
199392,"","",""
231391,"","",""
221919,"","",""
7647,"","",""
190942,"","",""
183774,"","",""
155355,"","",""
205531,"","",""
176345,"","",""
230361,"","",""
164857,"","",""
158969,"","",""
183288,"","",""
198136,"","",""
183287,"","",""
226807,94,SUB,23.0
218359,"","",""
244470,29,RB,20.0
221174,"","",""
230389,"","",""
183540,"","",""
236532,"","",""
214772,"","",""
137460,"","",""
226803,"","",""
222707,"","",""
224242,"","",""
193549,"","",""
245261,"","",""
239117,"","",""
173325,"","",""
220685,"","",""
176652,"","",""
222988,"","",""
213260,"","",""
223243,"","",""
222987,"","",""
192778,"","",""
238858,"","",""
241673,"","",""
238857,"","",""
210697,"","",""
188168,"","",""
239904,"","",""
237600,"","",""
209440,"","",""
175391,"","",""
149791,"","",""
211231,"","",""
208159,"","",""
205343,"","",""
200735,"","",""
184606,"","",""
203038,"","",""
230429,"","",""
212253,"","",""
206109,"","",""
192540,"","",""
109852,66,SUB,4.0
208949,"","",""
230452,"","",""
225844,"","",""
198196,"","",""
196916,"","",""
222515,"","",""
152883,"","",""
202547,"","",""
186674,"","",""
240690,"","",""
227890,"","",""
201266,"","",""
190769,"","",""
186161,"","",""
223537,"","",""
204337,"","",""
206152,"","",""
182343,"","",""
155463,"","",""
200519,"","",""
234822,"","",""
165190,"","",""
223046,"","",""
213829,"","",""
213317,"","",""
201285,"","",""
243780,"","",""
205124,"","",""
184387,"","",""
149571,"","",""
206147,"","",""
236610,"","",""
19292,"","",""
211292,"","",""
209756,"","",""
188763,"","",""
191066,"","",""
225114,"","",""
210010,"","",""
189272,"","",""
225880,69,RB,2.0
230231,"","",""
187478,"","",""
247126,"","",""
232278,"","",""
214358,"","",""
183893,"","",""
219733,"","",""
191856,"","",""
29552,"","",""
224368,"","",""
220528,"","",""
215152,"","",""
224367,"","",""
212591,94,SUB,5.0
219758,"","",""
188269,"","",""
179565,90,SUB,18.0
178029,"","",""
222573,"","",""
213613,"","",""
173162,"","",""
48745,"","",""
168297,"","",""
215414,"","",""
133249,"","",""
192128,"","",""
191104,"","",""
183936,"","",""
239744,"","",""
233600,"","",""
225151,"","",""
220031,84,SUB,19.0
216191,"","",""
211327,"","",""
203903,"","",""
164478,"","",""
16254,"","",""
168317,"","",""
220029,"","",""
188540,"","",""
224921,"","",""
215193,"","",""
212889,"","",""
236696,"","",""
230296,"","",""
216472,"","",""
214168,"","",""
192663,"","",""
205207,"","",""
190870,"","",""
229526,"","",""
193429,"","",""
49045,"","",""
214933,"","",""
201877,67,SUB,20.0
192660,"","",""
200111,"","",""
241070,"","",""
214190,"","",""
205998,"","",""
224428,"","",""
200108,"","",""
237995,"","",""
210603,"","",""
203435,"","",""
221610,"","",""
211626,72,SUB,17.0
142762,"","",""
6826,"","",""
182440,7,SUB,10.0
235176,"","",""
228520,"","",""
243656,"","",""
230344,"","",""
216520,75,CM,6.0
212680,66,SUB,15.0
236999,"","",""
214727,"","",""
207559,"","",""
230341,"","",""
228804,"","",""
200387,"","",""
218050,"","",""
152514,"","",""
192449,"","",""
143809,"","",""
158144,"","",""
211903,"","",""
194015,"","",""
242143,"","",""
155871,"","",""
208607,"","",""
200159,"","",""
196318,93,SUB,7.0
190430,"","",""
183518,"","",""
223198,"","",""
220638,"","",""
212446,"","",""
222429,"","",""
217565,"","",""
213725,86,SUB,6.0
203741,"","",""
189148,"","",""
230390,"","",""
223734,"","",""
213750,"","",""
111093,"","",""
193780,"","",""
181236,"","",""
214004,"","",""
199412,"","",""
198900,"","",""
193267,"","",""
241907,"","",""
237043,28,LM,25.0
220659,"","",""
214515,"","",""
189938,"","",""
207858,"","",""
223240,"","",""
233223,"","",""
230407,"","",""
212231,"","",""
201991,"","",""
240134,"","",""
228614,"","",""
199174,"","",""
193029,"","",""
176389,"","",""
225541,"","",""
241412,83,SUB,18.0
232708,"","",""
215556,90,RM,19.0
201220,"","",""
180739,"","",""
240899,"","",""
202271,"","",""
193310,"","",""
238621,"","",""
222493,"","",""
211741,"","",""
198429,29,ST,7.0
168732,"","",""
167452,"","",""
229404,"","",""
228124,"","",""
229659,"","",""
225563,"","",""
215067,"","",""
214299,"","",""
192026,"","",""
235290,"","",""
198194,"","",""
237105,"","",""
236593,"","",""
234033,"","",""
233265,"","",""
211249,"","",""
196913,"","",""
184624,"","",""
244271,"","",""
209711,"","",""
244270,"","",""
176942,89,RB,2.0
217646,"","",""
199726,"","",""
193581,"","",""
189228,"","",""
156483,"","",""
202052,"","",""
156227,"","",""
212035,"","",""
193602,"","",""
226626,"","",""
150594,"","",""
211522,"","",""
205122,"","",""
223297,"","",""
211265,"","",""
211009,77,SUB,15.0
209729,"","",""
209473,"","",""
232512,"","",""
180287,"","",""
187988,"","",""
185172,"","",""
163156,77,RCB,20.0
213332,"","",""
204372,"","",""
234579,"","",""
231507,"","",""
200787,"","",""
52306,"","",""
180818,"","",""
243538,"","",""
234578,"","",""
222546,"","",""
234833,"","",""
183632,"","",""
169808,"","",""
217168,"","",""
214096,"","",""
199789,"","",""
161644,"","",""
225900,"","",""
223596,"","",""
219244,9,GK,26.0
241771,"","",""
214378,"","",""
234857,"","",""
169321,"","",""
209769,"","",""
159080,"","",""
214376,"","",""
203368,"","",""
191079,"","",""
228967,"","",""
224103,"","",""
221564,"","",""
203388,"","",""
194171,"","",""
193147,"","",""
173179,"","",""
218747,"","",""
205691,"","",""
173434,"","",""
230522,"","",""
230266,"","",""
189561,"","",""
178297,"","",""
169593,"","",""
225145,86,RB,22.0
202873,"","",""
214392,"","",""
205970,"","",""
199570,"","",""
215441,"","",""
237456,"","",""
232080,"","",""
204688,"","",""
198032,"","",""
193679,"","",""
236175,"","",""
212879,"","",""
204687,"","",""
192910,"","",""
190094,"","",""
240526,"","",""
225934,"","",""
220302,"","",""
205990,"","",""
244389,"","",""
240037,"","",""
162981,"","",""
220837,6,LB,15.0
214436,"","",""
202148,"","",""
227235,"","",""
207523,"","",""
182178,"","",""
229282,"","",""
212130,"","",""
201890,"","",""
193185,"","",""
216481,"","",""
232608,"","",""
199101,"","",""
166844,66,SUB,10.0
230332,"","",""
204476,"","",""
188091,"","",""
172475,"","",""
233147,"","",""
201403,"","",""
221370,"","",""
220090,"","",""
189369,"","",""
186553,"","",""
180409,"","",""
201145,"","",""
230072,"","",""
186551,"","",""
215502,"","",""
198350,"","",""
197838,"","",""
183245,"","",""
231628,"","",""
198348,"","",""
188107,"","",""
193226,"","",""
168650,"","",""
227530,"","",""
227274,"","",""
142794,"","",""
207562,"","",""
200138,"","",""
187337,"","",""
176841,"","",""
230366,"","",""
225502,"","",""
223710,"","",""
215262,"","",""
201438,"","",""
177373,"","",""
239837,"","",""
227293,"","",""
158685,"","",""
210653,"","",""
145117,"","",""
192732,"","",""
176348,"","",""
239580,"","",""
237532,"","",""
234716,"","",""
205551,"","",""
202223,"","",""
199663,"","",""
238830,"","",""
216302,"","",""
210926,"","",""
206317,"","",""
201965,"","",""
244204,"","",""
237548,"","",""
228332,"","",""
181483,"","",""
235499,"","",""
212715,"","",""
210923,"","",""
200683,"","",""
198379,"","",""
223489,"","",""
204289,"","",""
184320,"","",""
233472,"","",""
212992,50,SUB,22.0
231423,"","",""
212223,77,SUB,10.0
209407,"","",""
171774,"","",""
198654,"","",""
193277,"","",""
54013,"","",""
140029,"","",""
193276,"","",""
224508,"","",""
223740,"","",""
190734,"","",""
177934,"","",""
238862,"","",""
225294,"","",""
220429,"","",""
139533,"","",""
8205,"","",""
239116,"","",""
224524,"","",""
220172,"","",""
216076,"","",""
50955,"","",""
157707,"","",""
212747,"","",""
238346,"","",""
234762,"","",""
219914,"","",""
205834,"","",""
224796,"","",""
220700,"","",""
190747,"","",""
245275,"","",""
241947,"","",""
232219,"","",""
209691,"","",""
180250,"","",""
169498,"","",""
212506,"","",""
206106,"","",""
202778,"","",""
194329,"","",""
193561,"","",""
190745,"","",""
175897,"","",""
230169,"","",""
221994,"","",""
173097,"","",""
163625,"","",""
163369,"","",""
159017,43,SUB,21.0
221737,"","",""
183336,"","",""
176680,"","",""
161832,"","",""
205352,"","",""
201512,"","",""
235047,"","",""
217639,"","",""
244006,"","",""
240166,"","",""
234278,"","",""
219942,"","",""
190780,"","",""
242236,"","",""
172092,"","",""
210236,"","",""
208700,"","",""
162875,"","",""
219451,"","",""
204347,"","",""
224314,"","",""
206650,"","",""
236345,"","",""
222521,"","",""
197689,"","",""
216376,"","",""
208440,"","",""
201528,"","",""
233292,"","",""
189003,"","",""
184139,"","",""
182091,56,RS,9.0
237131,"","",""
202827,"","",""
194122,66,SUB,9.0
177482,"","",""
237642,"","",""
171082,"","",""
230474,"","",""
219466,67,LB,2.0
192329,"","",""
213577,"","",""
187208,"","",""
234824,"","",""
176475,"","",""
173147,"","",""
191834,"","",""
189530,"","",""
214874,"","",""
230489,"","",""
222553,"","",""
211033,"","",""
204121,29,SUB,22.0
178264,"","",""
241240,"","",""
216408,"","",""
207960,"","",""
207448,"","",""
235863,"","",""
197975,35,SUB,5.0
188271,"","",""
190575,"","",""
210031,"","",""
192110,"","",""
188782,"","",""
162926,"","",""
192621,"","",""
208493,"","",""
194924,"","",""
166764,66,SUB,12.0
213612,"","",""
178283,"","",""
219755,"","",""
215147,"","",""
190058,"","",""
231530,"","",""
201066,"","",""
200810,"","",""
217217,"","",""
209281,"","",""
189824,"","",""
189568,"","",""
181120,"","",""
234112,"","",""
177279,"","",""
222079,"","",""
212351,"","",""
206463,"","",""
206207,"","",""
198783,"","",""
196991,"","",""
177790,72,SUB,21.0
232318,"","",""
222590,"","",""
213374,"","",""
214163,52,SUB,17.0
189586,"","",""
188305,"","",""
234385,"","",""
223633,"","",""
212625,"","",""
210833,"","",""
199569,"","",""
236944,"","",""
213136,"","",""
235407,"","",""
150415,"","",""
209039,"","",""
205711,"","",""
244622,"","",""
224142,"","",""
221582,"","",""
224423,"","",""
233125,"","",""
231077,"","",""
229541,33,GK,31.0
211365,"","",""
182180,"","",""
214948,"","",""
142756,"","",""
202404,"","",""
247203,"","",""
177571,"","",""
242339,"","",""
225699,"","",""
204451,"","",""
187042,"","",""
174754,"","",""
232610,"","",""
242614,"","",""
231862,"","",""
225974,84,LCB,5.0
158902,"","",""
221621,"","",""
209333,"","",""
206005,"","",""
199861,"","",""
232884,"","",""
210868,"","",""
204468,"","",""
201908,"","",""
189619,"","",""
51123,"","",""
236723,"","",""
211635,"","",""
198601,"","",""
195272,"","",""
221896,"","",""
193735,"","",""
224967,"","",""
214983,"","",""
193222,"","",""
239814,"","",""
237766,"","",""
230342,"","",""
178117,"","",""
213445,"","",""
187076,"","",""
214980,"","",""
193475,"","",""
192451,"","",""
186839,66,RM,7.0
199895,"","",""
220118,"","",""
215254,"","",""
189397,"","",""
209109,"","",""
206549,"","",""
229332,"","",""
212948,15,SUB,16.0
191443,"","",""
135891,"","",""
123603,"","",""
198611,"","",""
169938,"","",""
214226,"","",""
209874,"","",""
200914,"","",""
198632,"","",""
242663,"","",""
239335,"","",""
164839,"","",""
222951,"","",""
198631,"","",""
187878,"","",""
236518,"","",""
227558,"","",""
212710,"","",""
123621,"","",""
241637,"","",""
230117,"","",""
221413,"","",""
198117,"","",""
222692,"","",""
202489,"","",""
193528,"","",""
120312,"","",""
175608,"","",""
238072,"","",""
101880,"","",""
244727,"","",""
219127,"","",""
208375,"","",""
191222,"","",""
168950,"","",""
156662,"","",""
199413,"","",""
190196,"","",""
189172,"","",""
244467,29,SUB,23.0
245768,"","",""
212232,55,ST,29.0
189447,"","",""
186887,"","",""
219655,"","",""
138247,"","",""
162054,"","",""
191237,"","",""
185349,"","",""
247045,"","",""
179973,"","",""
225285,"","",""
215557,"","",""
214533,"","",""
193796,"","",""
233476,"","",""
223511,"","",""
214807,"","",""
193302,"","",""
214038,"","",""
203798,"","",""
189717,"","",""
184341,"","",""
183573,"","",""
169493,"","",""
196885,"","",""
237844,"","",""
230164,"","",""
215572,"","",""
207892,"","",""
228883,"","",""
214291,"","",""
235561,"","",""
232489,"","",""
220969,"","",""
208169,"","",""
189224,"","",""
223016,"","",""
221480,"","",""
220968,"","",""
219688,"","",""
244263,"","",""
234279,"","",""
230439,"","",""
206631,"","",""
221990,"","",""
212518,"","",""
209958,"","",""
223551,"","",""
135743,"","",""
202814,"","",""
229949,"","",""
149309,"","",""
211005,"","",""
235580,"","",""
229692,"","",""
211260,"","",""
204092,"","",""
171067,"","",""
222779,"","",""
212795,"","",""
235834,"","",""
159034,"","",""
201530,"","",""
187982,"","",""
239950,"","",""
232526,"","",""
228174,"","",""
227918,"","",""
221774,"","",""
208462,"","",""
243533,"","",""
177741,"","",""
236621,"","",""
213325,"","",""
211021,"","",""
